Time_s,Power_W,GPU_Temp_No_PCM_degC,PCM_Melt_No_PCM_frac,GPU_Temp_Uniform_PCM_degC,PCM_Melt_Uniform_PCM_frac,GPU_Temp_Hydra_Core_degC,PCM_Melt_Hydra_Core_frac
3.2,393.22544912103194,33.467305986454456,0.0,33.42695215945553,0.0,33.42639337201595,0.0
3.25,372.79156350028984,33.445440431007086,0.0,33.40455437102762,0.0,33.40399793081061,0.0
3.3000000000000003,387.0886359500476,33.42365433109269,0.0,33.38224238910007,0.0,33.38168633220703,0.0
3.35,365.4032987612023,33.40189761211826,0.0,33.35995949702956,0.0,33.3594057503951,0.0
3.4000000000000004,371.71813951101575,33.38021234022526,0.0,33.33775346780972,0.0,33.33720058271899,0.0
3.45,386.9686123586913,33.358597017508046,0.0,33.31562179309314,0.0,33.31506905328997,0.0
3.5,711.0769986999312,33.337363188487714,0.0,33.29390900026052,0.0,33.293337789960084,0.0
3.5500000000000003,702.5705242178495,33.31605044450697,0.0,33.27209267737394,0.0,33.27152080366097,0.0
3.6,698.2652757641764,33.294788497167744,0.0,33.25032736331972,0.0,33.24975672153988,0.0
3.6500000000000004,381.98896304410715,33.27326059840195,0.0,33.22826453075948,0.0,33.227713959420804,0.0
3.7,370.2147800963258,33.25189929715481,0.0,33.20639591586313,0.0,33.20584931335935,0.0
3.75,377.80155791605296,33.230609636418464,0.0,33.18460663433957,0.0,33.1840608833355,0.0
3.8000000000000003,380.3936122904022,33.209375472110295,0.0,33.16287577039828,0.0,33.16233090433372,0.0
3.85,395.5712222621892,33.18821112523414,0.0,33.14121908120863,0.0,33.14067436054168,0.0
3.9000000000000004,388.4361828956847,33.16708879753141,0.0,33.11960529673429,0.0,33.11906197223062,0.0
3.95,367.3695984463727,33.14600264261984,0.0,33.098028739470365,0.0,33.09748779375045,0.0
4.0,704.8612595409219,33.12532446862996,0.0,33.076901978600134,0.0,33.076341994562,0.0
4.05,694.2237657937552,33.10455899150496,0.0,33.05566218952044,0.0,33.05510157398492,0.0
4.1000000000000005,689.8461699954106,33.083843494459366,0.0,33.03447253663072,0.0,33.03391314643117,0.0
4.15,391.11676288840874,33.06287859224897,0.0,33.013003740022164,0.0,33.01246334776121,0.0
4.2,395.30999522495955,33.04208833917315,0.0,32.991737412438425,0.0,32.99119988810785,0.0
4.25,394.31280119116207,33.021353088419474,0.0,32.97053124486758,0.0,32.969994946453255,0.0
4.3,376.60782476777365,33.00065428903222,0.0,32.94936264188463,0.0,32.94882847586924,0.0
4.3500000000000005,381.9078762414879,32.9800217686536,0.0,32.92826520091192,0.0,32.92773189573774,0.0
4.4,388.3126343140357,32.959447767858926,0.0,32.90722953658507,0.0,32.90669687242669,0.0
4.45,394.75545127122365,32.9389314888846,0.0,32.88625455003892,0.0,32.88572250438566,0.0
4.5,692.8123864323206,32.91877062423807,0.0,32.86566996559224,0.0,32.86512103049716,0.0
4.55,697.2151153500428,32.89855141516776,0.0,32.845005816571465,0.0,32.844455585962386,0.0
4.6000000000000005,683.4049753899096,32.87836574432714,0.0,32.82437332295614,0.0,32.82382477655463,0.0
4.65,373.0379337591933,32.85792089134307,0.0,32.8034511682274,0.0,32.80292235715797,0.0
4.7,393.125258223942,32.837670173276216,0.0,32.7827536337764,0.0,32.78222680138073,0.0
4.75,398.5624002857083,32.81747360654027,0.0,32.7621148114765,0.0,32.761588694404544,0.0
4.800000000000001,384.27989878419675,32.79731291445836,0.0,32.74151257146447,0.0,32.74098830921399,0.0
4.8500000000000005,395.0353289789203,32.777221266735026,0.0,32.720984394786846,0.0,32.72046061787916,0.0
4.9,388.6163602504764,32.75717147546969,0.0,32.70049932320014,0.0,32.69997689620078,0.0
4.95,378.54880245394884,32.737166073372315,0.0,32.68006066411228,0.0,32.67953991181934,0.0
5.0,705.4209340826262,32.71755072148677,0.0,32.66005156613875,0.0,32.65951229490299,0.0
5.050000000000001,723.0705484969895,32.69787817320853,0.0,32.639963194374,0.0,32.6394216205473,0.0
5.1000000000000005,699.4626094133507,32.67822227908562,0.0,32.6198870610913,0.0,32.61934763334468,0.0
5.15,400.6464365581401,32.658321251110365,0.0,32.599537135138725,0.0,32.59901678850001,0.0
5.2,358.80254895910264,32.63854531378269,0.0,32.57933499575387,0.0,32.57882024729865,0.0
5.25,393.2190250437523,32.618875732907895,0.0,32.559251820704795,0.0,32.55873645176537,0.0
5.300000000000001,385.8704706823818,32.59923722028684,0.0,32.53919926516069,0.0,32.53868514337841,0.0
5.3500000000000005,382.0099264953414,32.57964846723217,0.0,32.51919897054464,0.0,32.518686131756425,0.0
5.4,385.91760776535506,32.560116375766405,0.0,32.4992587303335,0.0,32.49874669923209,0.0
5.45,365.1243108539911,32.54061253371698,0.0,32.47934675795606,0.0,32.47883696078011,0.0
5.5,696.7049216824373,32.521506281704795,0.0,32.459873086969424,0.0,32.45934453865588,0.0
5.550000000000001,705.3566885726761,32.50233061041518,0.0,32.4403065291361,0.0,32.43977617113949,0.0
5.6000000000000005,722.1684106711227,32.48321501748812,0.0,32.420800670981784,0.0,32.420270074275216,0.0
5.65,379.8172978172636,32.46379286776714,0.0,32.40095147049239,0.0,32.40044227204532,0.0
5.7,376.9150639710682,32.44455073004996,0.0,32.38131235087556,0.0,32.3808066763237,0.0
5.75,379.9824295641547,32.42536694360648,0.0,32.36173782352876,0.0,32.36123313957245,0.0
5.800000000000001,394.1540211770208,32.406246644990844,0.0,32.34223082724079,0.0,32.34172627897817,0.0
5.8500000000000005,388.2875110965969,32.38716471982033,0.0,32.32276288333496,0.0,32.32225958313116,0.0
5.9,379.70239796232966,32.36812591452827,0.0,32.30333995396321,0.0,32.30283819578025,0.0
5.95,390.1326743311336,32.349150817031706,0.0,32.283985108633246,0.0,32.283483777267975,0.0
6.0,701.4561632402206,32.33053929577839,0.0,32.26502977456852,0.0,32.26451067706162,0.0
6.050000000000001,714.5296748579933,32.311869070295494,0.0,32.24599402696735,0.0,32.2454729598407,0.0
6.1000000000000005,689.4692035918397,32.2932133416165,0.0,32.226968493696724,0.0,32.22644965880733,0.0
6.15,381.7233785340224,32.27430136791294,0.0,32.20765703171165,0.0,32.20715778748153,0.0
6.2,381.07891846867847,32.25555746352434,0.0,32.18854140269263,0.0,32.188045307792024,0.0
6.25,370.36485051867885,32.23685527943435,0.0,32.16947163551695,0.0,32.16897730832169,0.0
6.300000000000001,387.9612027706458,32.21822412181757,0.0,32.150478300752226,0.0,32.149983977878826,0.0
6.3500000000000005,387.61055272179897,32.19963452628667,0.0,32.13152755534564,0.0,32.13103411298436,0.0
6.4,385.05113456642465,32.18109075220548,0.0,32.112624610756676,0.0,32.11213229010844,0.0
6.45,382.6541286662486,32.1625938955178,0.0,32.09377090058156,0.0,32.09327971277855,0.0
6.5,678.7694388692438,32.14444872670298,0.0,32.07530403073835,0.0,32.07479605622991,0.0
6.550000000000001,693.6903201585196,32.12625155438922,0.0,32.05676491121556,0.0,32.056254948918955,0.0
6.6000000000000005,694.8592822520984,32.1080939003352,0.0,32.03826380882206,0.0,32.03775448111675,0.0
6.65,376.9772273077839,32.08965818026334,0.0,32.01945158554084,0.0,32.01896225618679,0.0
6.7,383.38714288333995,32.07140011675579,0.0,32.00084604571992,0.0,32.000359481161155,0.0
6.75,389.04050856814547,32.053196601095294,0.0,31.982300395593974,0.0,31.981814552226634,0.0
6.800000000000001,403.86185901210536,32.03505356425188,0.0,31.963818823618436,0.0,31.963333014820755,0.0
6.8500000000000005,386.7457781283184,32.01693457567961,0.0,31.94536045500227,0.0,31.944876524130475,0.0
6.9,387.5755039072277,31.998870157637967,0.0,31.926960298306497,0.0,31.926477382867624,0.0
6.95,384.2555408423384,31.980849343752666,0.0,31.908605740379333,0.0,31.908123978206913,0.0
7.0,671.2184317705144,31.963169951275447,0.0,31.89062670531165,0.0,31.890128691838278,0.0
7.050000000000001,699.6022918682618,31.945454644283842,0.0,31.872593649117217,0.0,31.872092884634135,0.0
7.1000000000000005,700.9034531491154,31.927772627285204,0.0,31.854591280768577,0.0,31.854091034970722,0.0
7.15,409.6324211248529,31.90983828466824,0.0,31.83630623104073,0.0,31.83582436003166,0.0
7.2,383.0763903521888,31.89203631072257,0.0,31.818176664291844,0.0,31.817699331799986,0.0
7.25,388.0154734233362,31.874299421052164,0.0,31.80011980152933,0.0,31.79964342902587,0.0
7.300000000000001,384.6528823029476,31.856603861194607,0.0,31.782106118761945,0.0,31.781630872729824,0.0
7.3500000000000005,373.31321962380474,31.83894414009313,0.0,31.764129484368627,0.0,31.76365587847804,0.0
7.4,396.4282281451503,31.82135852744864,0.0,31.746232652423632,0.0,31.745758675086886,0.0
7.45,392.5193303268678,31.803805983329443,0.0,31.728368855884362,0.0,31.727895892138566,0.0
7.5,711.8654792056457,31.786626690024125,0.0,31.710915717465024,0.0,31.71042453304224,0.0
7.550000000000001,686.359188178079,31.76934259483892,0.0,31.69333098712852,0.0,31.692840041354657,0.0
7.6000000000000005,721.0419146640415,31.75214525224943,0.0,31.67583809827781,0.0,31.67534600604901,0.0
7.65,370.98148937207725,31.73462195002603,0.0,31.657980078060387,0.0,31.657509663107632,0.0
7.7,390.86857093800273,31.717299777129302,0.0,31.640355854391032,0.0,31.639887565453495,0.0
7.75,406.90455625809983,31.700035455342984,0.0,31.62279495012724,0.0,31.622326642146493,0.0
7.800000000000001,375.0946367486932,31.682777367944585,0.0,31.60523760412459,0.0,31.604772014121036,0.0
7.8500000000000005,379.33702270397237,31.665580763215978,0.0,31.587746773978665,0.0,31.58728206070819,0.0
7.9,385.99651365087647,31.648434538636998,0.0,31.57030909436325,0.0,31.569844883765203,0.0
7.95,379.9652434588381,31.63132426958446,0.0,31.552908232510934,0.0,31.552445252163587,0.0
8.0,676.740048534008,31.614564045203288,0.0,31.535892567338202,0.0,31.53541272543702,0.0
8.05,701.0284446220904,31.597757555915496,0.0,31.51881111195392,0.0,31.518328660867795,0.0
8.1,684.0654442941084,31.580964803381637,0.0,31.50173884376668,0.0,31.501257994321243,0.0
8.15,389.7359243063519,31.563921393486535,0.0,31.484386570733303,0.0,31.483924371339263,0.0
8.200000000000001,375.805757657662,31.54702231830855,0.0,31.46720337427754,0.0,31.466744949623745,0.0
8.25,400.49934405017547,31.530201305210646,0.0,31.450106855186903,0.0,31.44964808344229,0.0
8.3,377.1674670766377,31.513391045782146,0.0,31.43301882934245,0.0,31.432562203366295,0.0
8.35,381.7793848379433,31.496638109320088,0.0,31.415992355070316,0.0,31.415536503789674,0.0
8.4,393.13517217369673,31.47993895042034,0.0,31.399022743806153,0.0,31.398567088376986,0.0
8.450000000000001,372.6913568356605,31.46325803366428,0.0,31.38207016980016,0.0,31.381616558325923,0.0
8.5,703.4118990190619,31.44696624098718,0.0,31.365546653667746,0.0,31.365074222579178,0.0
8.55,719.6071413142364,31.430605718369023,0.0,31.348931253096605,0.0,31.34845645124273,0.0
8.6,675.8877514815816,31.414233188455952,0.0,31.332296621854393,0.0,31.33182504886378,0.0
8.65,386.8463385853231,31.397624743143204,0.0,31.315399468586758,0.0,31.314946397878433,0.0
8.700000000000001,387.5988279424843,31.381172756498852,0.0,31.298684861227674,0.0,31.29823464211868,0.0
8.75,392.81822871777314,31.36477203930379,0.0,31.282026674285497,0.0,31.281577155394015,0.0
8.8,372.63049289121926,31.34839155952357,0.0,31.26538818133979,0.0,31.26494072947048,0.0
8.85,371.7954338691573,31.33206071735864,0.0,31.24880278355468,0.0,31.248356402646113,0.0
8.9,390.219415656169,31.31579185063947,0.0,31.232283567076106,0.0,31.231836977235748,0.0
8.950000000000001,387.9698467323319,31.29955601404848,0.0,31.21579756210785,0.0,31.21535186030764,0.0
9.0,703.7573927551881,31.283685765925217,0.0,31.1997137993267,0.0,31.199250026989777,0.0
9.05,705.1967231424546,31.267736185263406,0.0,31.183526892977444,0.0,31.183061712181125,0.0
9.1,689.7996291763226,31.25180833092291,0.0,31.167358856142535,0.0,31.166895295468382,0.0
9.15,387.3225369716101,31.2356188879278,0.0,31.15089888660795,0.0,31.150454428039282,0.0
9.200000000000001,387.93072473298685,31.219589545854742,0.0,31.13462585352429,0.0,31.13418431754944,0.0
9.25,377.8564858197364,31.20359494774193,0.0,31.11839106975533,0.0,31.117951140753895,0.0
9.3,403.65774511144764,31.187672429812178,0.0,31.102234058898045,0.0,31.101793525671887,0.0
9.35,389.7383292091179,31.171767363921422,0.0,31.086092809603795,0.0,31.0856538031741,0.0
9.4,373.0869650279736,31.155891879387767,0.0,31.06998206224751,0.0,31.069545002931996,0.0
9.450000000000001,391.56553608633834,31.140083281190307,0.0,31.053943547407503,0.0,31.053506362015614,0.0
9.5,685.3797749465901,31.124609092602135,0.0,31.038272229644218,0.0,31.03781814845729,0.0
9.55,711.8062690561368,31.109088342947203,0.0,31.022534836325946,0.0,31.02207797358591,0.0
9.600000000000001,717.3789336851111,31.093600193457405,0.0,31.006827556729196,0.0,31.00637087501277,0.0
9.65,376.79317681648297,31.077801987327682,0.0,30.990773667206593,0.0,30.990338200401176,0.0
9.700000000000001,394.6337612924433,31.062194966406853,0.0,30.97494252656121,0.0,30.974509183661063,0.0
9.75,389.12780926936506,31.04662001110365,0.0,30.959146305856816,0.0,30.958714176040573,0.0
9.8,393.220601599945,31.03109191493433,0.0,30.94339965711492,0.0,30.94296816965473,0.0
9.850000000000001,403.96792982653955,31.01561378297086,0.0,30.927705642252786,0.0,30.927274331525176,0.0
9.9,382.54611883997137,31.000149944103597,0.0,30.912024413264913,0.0,30.911595157632718,0.0
9.950000000000001,377.46263835642515,30.984729422256425,0.0,30.89638935184069,0.0,30.895961388719638,0.0
10.0,875.0,30.96985956250007,0.0,30.881362025998357,0.0,30.88090508639358,0.0
10.05,895.0,30.954856420087637,0.0,30.866164641776855,0.0,30.865703883050234,0.0
10.100000000000001,874.9999999999991,30.939858579392475,0.0,30.850965827809937,0.0,30.850506706151954,0.0
10.15,855.0,30.924886775541378,0.0,30.835793696400064,0.0,30.835336691204933,0.0
10.200000000000001,875.0000000000008,30.909982416564286,0.0,30.82069467737503,0.0,30.820237417275333,0.0
10.25,895.0,30.89512986350481,0.0,30.805649885049466,0.0,30.805192093161732,0.0
10.3,874.9999999999994,30.880287666698326,0.0,30.790613094891754,0.0,30.79015715095345,0.0
10.350000000000001,855.0,30.86547126709396,0.0,30.77560299378442,0.0,30.775149172065714,0.0
10.4,875.0000000000003,30.850721912056798,0.0,30.760665589849044,0.0,30.760211507431535,0.0
10.450000000000001,895.0,30.83602395871792,0.0,30.74578197955835,0.0,30.745327358968126,0.0
10.5,874.9999999999999,30.82133595831468,0.0,30.730905938691198,0.0,30.730453159647315,0.0
10.55,855.0,30.806673352843767,0.0,30.716056155253764,0.0,30.71560549203646,0.0
10.600000000000001,875.000000000001,30.792077390719534,0.0,30.701278638524755,0.0,30.700827708227088,0.0
10.65,895.0,30.77753243011972,0.0,30.686554486132763,0.0,30.686103011292275,0.0
10.700000000000001,874.9999999999992,30.762997023325756,0.0,30.67183747500926,0.0,30.671387835356526,0.0
10.75,855.0,30.74848661337553,0.0,30.657146294310063,0.0,30.65669876413679,0.0
10.8,875.0000000000006,30.734042449721944,0.0,30.64252695446048,0.0,30.642079150871147,0.0
10.850000000000001,895.0,30.719648891578615,0.0,30.62796055423246,0.0,30.62751219977608,0.0
10.9,874.9999999999997,30.70526449225998,0.0,30.61340087169792,0.0,30.61295434611648,0.0
10.950000000000001,855.0,30.690904695834462,0.0,30.59886659715001,0.0,30.598422174746602,0.0
11.0,875.0000000000001,30.67661075278267,0.0,30.584403742148286,0.0,30.583959040038803,0.0
11.05,895.0,30.662367023343275,0.0,30.56999340659597,0.0,30.569548147340786,0.0
11.100000000000001,874.999999999999,30.64813206185314,0.0,30.555589369693145,0.0,30.555145933045566,0.0
11.15,855.0,30.633921313400403,0.0,30.541210322858095,0.0,30.54076898313261,0.0
11.200000000000001,875.0000000000009,30.619776029482722,0.0,30.526902278772553,0.0,30.52646065309635,0.0
11.25,895.0,30.605680571353155,0.0,30.512646338458822,0.0,30.512204149403583,0.0
11.3,874.9999999999993,30.5915934943604,0.0,30.498396282233173,0.0,30.49795590956352,0.0
11.350000000000001,855.0,30.577530244601643,0.0,30.48417080262697,0.0,30.48373252066864,0.0
11.4,875.0000000000005,30.563532074581033,0.0,30.470015913432096,0.0,30.46957733932355,0.0
11.450000000000001,895.0,30.549583346555554,0.0,30.455912716778013,0.0,30.455473573102196,0.0
11.5,686.6572835556171,30.535450228392197,0.0,30.441601892696944,0.0,30.441175864435472,0.0
11.55,687.7628457255184,30.521435513959485,0.0,30.42742795140042,0.0,30.427004051874505,0.0
11.600000000000001,698.8434743587884,30.50747061927302,0.0,30.413308355761483,0.0,30.412884646529296,0.0
11.65,388.4115197481665,30.49322082710442,0.0,30.398870408291312,0.0,30.39846602760838,0.0
11.700000000000001,387.76690799330026,30.4791275788253,0.0,30.38461575550336,0.0,30.38421433453482,0.0
11.75,393.2718324903603,30.465080503919676,0.0,30.37041228703126,0.0,30.37001146823745,0.0
11.8,385.1300189187791,30.45105974317124,0.0,30.356235463395286,0.0,30.355835888975726,0.0
11.850000000000001,399.5353407715732,30.437093366831206,0.0,30.342116720111715,0.0,30.341717119372348,0.0
11.9,382.3534316676205,30.42314039064514,0.0,30.328009858348132,0.0,30.32761197502919,0.0
11.950000000000001,412.20169166589625,30.409260793440353,0.0,30.31398240921907,0.0,30.313583627586304,0.0
12.0,709.385010216475,30.395709610828952,0.0,30.3003152272571,0.0,30.29989918676428,0.0
12.05,687.1426366537557,30.38205570239229,0.0,30.286519708379334,0.0,30.28610369703859,0.0
12.100000000000001,683.9366125290833,30.368439351388805,0.0,30.272761884281426,0.0,30.272346835763955,0.0
12.15,389.8247241524319,30.354559483857326,0.0,30.258709910953367,0.0,30.258313292702894,0.0
12.200000000000001,382.7653721467415,30.340822491518836,0.0,30.244825584466636,0.0,30.244432189088553,0.0
12.25,392.14000494092096,30.32713699785218,0.0,30.230998509825987,0.0,30.230605506012008,0.0
12.3,389.7323762457355,30.313481302224805,0.0,30.217201861437506,0.0,30.21680971797835,0.0
12.350000000000001,384.27171087343135,30.299856484456512,0.0,30.20343703354868,0.0,30.203045999009944,0.0
12.4,376.532062819316,30.286261443302713,0.0,30.189703008834677,0.0,30.189313244445152,0.0
12.450000000000001,369.8515277531414,30.272698103646597,0.0,30.17600204344368,0.0,30.175613501989446,0.0
12.5,693.3022757189947,30.259503222803378,0.0,30.16270713126546,0.0,30.16229998951151,0.0
12.55,712.8459819148521,30.246237616786516,0.0,30.1493185958683,0.0,30.148908796228458,0.0
12.600000000000001,703.211406161953,30.232985528647287,0.0,30.13593929942932,0.0,30.1355305322121,0.0
12.65,372.54261221288016,30.219433634687075,0.0,30.12222560475624,0.0,30.121837469671306,0.0
12.700000000000001,386.7318092585119,30.206059672965544,0.0,30.10871991476073,0.0,30.108333966342958,0.0
12.75,388.85317379728843,30.192721047978242,0.0,30.09525305201185,0.0,30.094867785135673,0.0
12.8,376.1614256379887,30.17940338906068,0.0,30.08180700803092,0.0,30.081423244763833,0.0
12.850000000000001,386.53725105945534,30.166135958892323,0.0,30.068414712063753,0.0,30.06803116629682,0.0
12.9,385.5820871844601,30.152898293249212,0.0,30.055052691426035,0.0,30.05466988876001,0.0
12.950000000000001,373.5702970216938,30.13968314826018,0.0,30.04171320360379,0.0,30.04133187412427,0.0
13.0,705.3668104052242,30.12684605947375,0.0,30.028790585837438,0.0,30.028390172644738,0.0
13.05,708.4117678955236,30.113917286971137,0.0,30.015750869362602,0.0,30.01534871709231,0.0
13.100000000000001,716.2457686476291,30.101025289881466,0.0,30.002746784815734,0.0,30.002344711330306,0.0
13.15,395.5380205203491,30.087836146596235,0.0,29.989410710805636,0.0,29.98902854226854,0.0
13.200000000000001,371.2233063204292,30.07478060937617,0.0,29.976233049419054,0.0,29.975855285577897,0.0
13.25,375.62174960084883,30.061776687561636,0.0,29.963113734527926,0.0,29.962736761592048,0.0
13.3,390.1503526720867,30.048820217528238,0.0,29.950044819262047,0.0,29.94966770338981,0.0
13.350000000000001,390.13785950912217,30.035891874290492,0.0,29.937004117452577,0.0,29.93662763891887,0.0
13.4,390.15047686306053,30.02299710969941,0.0,29.92399814946141,0.0,29.92362239962666,0.0
13.450000000000001,423.52731490654725,30.01017006913766,0.0,29.911064848579606,0.0,29.91068782936809,0.0
13.5,708.5633576603975,29.997654732129128,0.0,29.898473137809518,0.0,29.898079510045942,0.0
13.55,717.033484602709,29.98506999470967,0.0,29.8857905568722,0.0,29.88539515030909,0.0
13.600000000000001,714.310026452398,29.97250876823649,0.0,29.873129081664477,0.0,29.872734354627443,0.0
13.65,391.513912513058,29.959651439618977,0.0,29.86013721134842,0.0,29.859762571091153,0.0
13.700000000000001,381.8473075535966,29.946942741396384,0.0,29.8473205959243,0.0,29.846949485536094,0.0
13.75,392.5896922049327,29.934285591882723,0.0,29.834561723496655,0.0,29.834190907825587,0.0
13.8,377.2717478546243,29.921641880307682,0.0,29.82181524077894,0.0,29.82144600720269,0.0
13.850000000000001,382.6318139326,29.909042442205905,0.0,29.809116027575005,0.0,29.808747297149004,0.0
